"ROL3","ROG3","LangAltName","NameType","Source","EditName","EditDate"
"ajz",,"Lower Amri","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Ashante Twi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Bono","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Dankyira","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Fante (Fanti)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Gomua","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Kwawu (Kwahu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Asen","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Twi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Akyem (Akyem Bosome)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Mfantse","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Asanti","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Anomabo Fanti","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Akwapi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Akwapem Twi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Akuapem (Akuapim)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Ahafo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Agona","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Abura Fanti","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aka",,"Asante (Achanti)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"akd",,"Ehom (Ebeteng)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"akd",,"Ubeteng","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"akd",,"Ukpet (Akpet)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"akh",,"Waola (Wala)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"akv",,"Tsegob","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"akv",,"Southern Akhvakh (Tlyanub)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"alt",,"Talangit-Tolos","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"alt",,"Telengit","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"alt",,"Maina-Kizhi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"alt",,"Altai Proper (Altai-Kizhi)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"alt",,"Altaj Kizi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"aab","NI","Arum-Tesu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aad","PP","Alai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aae","IT","Arbëreshë","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aaf","IN","Aranatan","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aaf","IN","Eranadans","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aah","PP","Ua","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aai","PP","Miniafia-Arifama","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aak","PP","Angave","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aal","CM","Afadeh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aal","CM","Affade","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aal","NI","Afada","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aal","NI","Afadeh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aal","NI","Affade","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aal","NI","Kotoko","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aal","NI","Mogari","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aao","AG","Saharan Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aao","AG","Tamanghasset Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aao","AG","Tamanrasset Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aap","BR","Arára Bravos","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aar","DJ","Afaraf","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aar","DJ","Danakil","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aar","ER","Afaraf","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aar","ER","Danakil","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aar","ER","Denkel","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aar","ET","Adal","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aar","ET","'Afar Af","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aar","ET","Afaraf","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aar","ET","Qafar","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aar","ET","Danakil","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aar","ET","Denkel","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aas","TZ","Aasá","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afe",,"Mbube Eastern","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"afe",,"Irungene (Mbe Afal)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"adq","GH","Adantonwi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adq","GH","Dangbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adq","TO","Adan","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adq","TO","Adantonwi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adq","TO","Dangbe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adr","ID","Nusa Tadon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adr","ID","Sagu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adr","ID","Vaiverang","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adr","ID","Waiwerang","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ads","GH","AdaSL","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Ad'n'amadana","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Adynyamathanha","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Anjimatana","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Anjiwatana","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Archualda","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Benbakanjamata","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Binbarnja","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Gadjnjamada","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Jandali","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Kanjimata","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Keydnjmarda","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Mardala","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Nimalda","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Nuralda","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Umbertana","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Unyamootha","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Wailbi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Wailpi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Waljbi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adt","AS","Wipie","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adw","BR","Amundawa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adx","CH","Anduo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adx","CH","Ngambo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","IS","Adygey","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","IS","West Circassian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","IZ","Adygey","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","IZ","West Circassian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","JO","Adygey","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","JO","West Circassian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","MK","Adygey","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","MK","West Circassian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","RS","Adygei","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","RS","Adygey","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","RS","Circassian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","RS","Kiakh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","RS","Kjax","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","RS","Lower Circassian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","RS","West Circassian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","SY","Adygey","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","SY","West Circassian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","TU","Adygey","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","TU","Cherkes","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ady","TU","Circassian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adz","PP","Acira","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adz","PP","Atzera","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adz","PP","Azera","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aeb","TS","Tunisian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aeb","TS","Tunisian Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aeb","TS","Tunisian Darija","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aec","EG","Sa'idi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aee","AF","Pashai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aek","NC","Aeke","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aek","NC","'Aeke","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aek","NC","Baco","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aek","NC","Haeake","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aem","LA","Chombrau","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aem","LA","Chomrau","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aem","LA","Umo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aem","VM","A-Rem","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aem","VM","Chombrau","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aem","VM","Chomrau","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aem","VM","Umo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aer","AS","Arunta","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aer","AS","Eastern Aranda","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aer","AS","Upper Aranda","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aeu","CH","Aki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aeu","CH","Akui","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aeu","LA","Aki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aeu","LA","Akui","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aeu","BM","Aki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aeu","BM","Akui","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aeu","TH","Aki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aeu","TH","Akui","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aew","PP","Porapora","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aey","PP","Amale","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aez","PP","Ajeka","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","AE","Gulf Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","AE","Khaliji","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","BA","Gulf Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","BA","Khaliji","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","IZ","Gulf Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","IZ","Khaliji","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","IR","Gulf Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","IR","Khaliji","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","KU","Khaliji","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","MU","Bedawi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","MU","Gulf Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"act","NL","Aachterhoeks","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"act","NL","Achterhoek","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","EC","Achual","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","EC","Achuale","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","EC","Achuar","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","EC","Achuara","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","EC","Jivaro","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","EC","Maina","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","EC","Mayna","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","PE","Achual","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","PE","Achuale","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","PE","Achuar","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","PE","Achuara","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","PE","Jivaro","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acu","PE","Maina","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acv","US","Achomawi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acv","US","Pitt River","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acw","ER","Hijazi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acw","SA","Hijazi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acw","SA","West Arabian Colloquial Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acx","MU","Omani Hadari Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acy","CY","Cypriot Maronite Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acy","CY","Maronite","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acy","CY","Sanna","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acz","SU","Aceron","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acz","SU","Achurun","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acz","SU","Asheron","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"acz","SU","Garme","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"ada","GH","Adangme","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adb","TT","Ataura","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adb","TT","Atauran","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adb","TT","Atauro","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adb","TT","Atauru","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adb","TT","Raklu Un","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"adb","TT","Raklu-Un","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"add","CM","Adiri","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","MU","Khaliji","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","MU","Omani Bedawi Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","QA","Gulf Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","QA","Khaliji","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","QA","Qatari","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afb","SA","Gulf Spoken","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afd","PP","Pundungum","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afd","PP","Wangkai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afe","NI","Ebe Cluster","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afe","NI","Putukwam","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afg","AF","Afghan Sign","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afg","AF","AFSL","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afk","PP","Aunda","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afk","PP","Kapagmai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afn","NI","Afakani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afo","NI","Afao","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afo","NI","Afo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afo","NI","Afu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afo","NI","Aho","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afo","NI","Epe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afo","NI","Keffi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afs","MX","Afro-Seminol Criollo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afs","MX","Afro-Seminole","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afs","US","Afro-Seminole","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afs","US","Black Seminole","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afs","US","Seminole","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aft","SU","Affitti","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aft","SU","Dinik","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aft","SU","Ditti","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"aft","SU","Unietti","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afz","ID","Aliki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afz","ID","Ati","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"afz","ID","Obogwitai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"agb","NI","Gbo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"agb","NI","Igbo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"agb","NI","Imaban","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abe","CA","Western Abnaki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abg","PP","Wagaba","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abh","TI","Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abh","TI","Bukhara Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abh","TI","Buxara Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abh","TI","Central Asian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abh","TI","Jugari","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abh","TI","Tajiji Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abi","IV","Abiji","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abk","GG","Abxazo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abk","TU","Abxazo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abl","ID","Lampong","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abm","NI","Befun","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abm","NI","Bofon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abm","NI","Mbofon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abn","NI","Abuan","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abo","NI","Abõ","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abo","NI","Ba'ban","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abp","RP","Abenlen","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abp","RP","Aburlen Negrito","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abp","RP","Ayta Abellen Sambal","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abq","RS","Abazin","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abq","RS","Abazintsy","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abq","RS","Ashuwa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abq","TU","Abazin","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abq","TU","Abazintsy","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abq","TU","Ahuwa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abr","IV","Bron","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abr","IV","Doma","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abr","IV","Gyaman","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abr","GH","Bron","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abr","GH","Doma","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abr","GH","Gyaman","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abs","ID","Ambong","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abs","ID","Malayu Ambon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abs","ID","Moluccan (Maluku) Malay","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abt","PP","Abelam","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abt","PP","Abulas","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abu","IV","Abonwa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abu","IV","Abouré","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abu","IV","Abule","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"abu","IV","Akaplass","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
